ID,County,Year,Population,Change,Births,Deaths,Net Migration,Natural Increase,Datatype 
0372042,37,2042,85430.0356,1203.618047,961.7802481,566.7643051,808.602104,395.015943,Projection
0392042,39,2042,58030.27162,1086.041254,571.2410289,403.0900525,917.890278,168.1509764,Projection
0412042,41,2042,993071.0509,10751.94422,12414.28001,7264.224057,5601.888263,5150.055956,Projection
0432042,43,2042,53536.06694,344.4479206,468.1472844,586.8548051,463.1554413,-118.7075207,Projection
0452042,45,2042,94628.0834,1392.115284,1316.458539,732.4090568,808.0658024,584.0494818,Projection
0472042,47,2042,6513.487977,15.78495466,59.61942974,64.75731107,20.922836,-5.137881335,Projection
0492042,49,2042,24388.48755,389.4111425,222.5927527,244.057903,410.8762928,-21.46515033,Projection
0512042,51,2042,21578.33445,153.4870896,195.6888067,129.9701462,87.76842909,65.71866049,Projection
0532042,53,2042,1402.210738,24.6610762,22.21605608,8.349800356,10.79482047,13.86625572,Projection
0552042,55,2042,6214.578802,-35.02053929,50.55800419,107.8282711,22.24972758,-57.27026687,Projection
0572042,57,2042,1294.604244,-2.580330429,15.49590826,13.20747631,-4.868762376,2.288431947,Projection
0592042,59,2042,683948.4053,2057.515624,6582.286502,7332.646752,2807.875873,-750.3602498,Projection
0612042,61,2042,1219.880265,-4.72397512,13.74086416,14.79952318,-3.665316101,-1.058659019,Projection
0632042,63,2042,8976.489358,70.67199129,156.8216355,73.38289181,-12.76675238,83.43874367,Projection
0652042,65,2042,9479.629046,57.97572745,114.5379934,54.97650547,-1.58576045,59.5614879,Projection
0672042,67,2042,86379.46964,1011.305497,905.5494296,838.6091302,944.365198,66.94029936,Projection
0692042,69,2042,496656.5985,6011.084638,5092.594783,4233.646458,5152.136313,858.948325,Projection
0712042,71,2042,13513.30863,-39.26100469,113.1763393,195.2199541,42.78261006,-82.04361475,Projection
0732042,73,2042,7778.117636,89.70661714,84.41070804,51.97285544,57.26876454,32.43785261,Projection
0752042,75,2042,27975.58691,198.9246945,268.2571885,275.6072373,206.2747434,-7.350048852,Projection
0772042,77,2042,218602.369,2986.82206,2371.017373,2286.86656,2902.671247,84.15081283,Projection
0792042,79,2042,907.629669,5.311576345,10.5406649,10.89839373,5.669305181,-0.357728836,Projection
0812042,81,2042,13658.88453,21.51329329,216.0270102,102.3530649,-92.16065202,113.6739453,Projection
0832042,83,2042,42297.55404,600.5121453,584.0824198,399.2266261,415.6563516,184.8557938,Projection
0852042,85,2042,66416.22939,1037.224652,738.5676197,784.425304,1083.082336,-45.85768434,Projection
0872042,87,2042,38438.73573,520.9160909,624.0441805,328.4514525,225.3233629,295.592728,Projection
0892042,89,2042,16156.11207,-109.4234362,139.095262,181.3297401,-67.18895808,-42.23447807,Projection
0912042,91,2042,5346.413832,22.37799392,51.08991438,50.49799493,21.78607447,0.591919454,Projection
0932042,93,2042,24002.30931,4.934769689,200.2665575,258.201865,62.87007712,-57.93530743,Projection
0952042,95,2042,4326.320156,1.686104378,62.81863723,42.62151427,-18.51101858,20.19712296,Projection
0972042,97,2042,22132.43731,138.0754675,207.6205338,205.6282719,136.0832056,1.992261965,Projection
0992042,99,2042,11602.909,-20.62291792,142.2296173,112.6346324,-50.21790275,29.59498483,Projection
1012042,101,2042,212605.9338,1558.303131,2179.158367,2288.636047,1667.780811,-109.4776798,Projection
1032042,103,2042,7144.816655,30.66414663,89.39528907,53.80314237,-4.928000072,35.5921467,Projection
1052042,105,2042,11517.79164,9.109316722,129.9727371,120.9683265,0.104906046,9.004410676,Projection
1072042,107,2042,41150.58225,623.0874888,447.065136,248.9167013,424.9390541,198.1484347,Projection
1092042,109,2042,6650.982213,-0.836799789,82.19749357,72.90421358,-10.13007978,9.293279987,Projection
1112042,111,2042,762.1806571,0.224589538,7.318670411,6.70065013,-0.393430743,0.618020281,Projection
1132042,113,2042,15146.88494,277.3723085,156.6658115,80.7417759,201.4482729,75.92403561,Projection
1152042,115,2042,2301.797632,2.283766909,25.58124863,27.27250632,3.9750246,-1.691257691,Projection
1172042,117,2042,47087.40933,610.0037456,563.2690983,279.4183008,326.1529481,283.8507975,Projection
1192042,119,2042,31721.2268,185.8518708,326.5282477,332.2262294,191.5498525,-5.697981622,Projection
1212042,121,2042,4930.471354,-19.65084452,47.72906871,50.70221837,-16.67769486,-2.973149663,Projection
1232042,123,2042,622920.7484,13722.30182,8266.411708,3655.331636,9111.221743,4611.080072,Projection
1252042,125,2042,11171.65743,31.02017488,161.3880033,97.94706642,-32.42076198,63.44093686,Projection
0012043,1,2043,809022.9088,11625.15322,10132.05808,5064.863879,6557.959012,5067.194206,Projection
0032043,3,2043,21570.91651,200.5603394,299.2489617,180.3390406,81.65041831,118.9099211,Projection
0052043,5,2043,889091.0876,2541.632579,10337.16082,7040.775608,-754.7526364,3296.385216,Projection
0072043,7,2043,23299.75017,476.8748802,238.3834894,302.2360435,540.7274343,-63.85255413,Projection
0092043,9,2043,3035.580364,-13.75206925,29.81208637,37.26470642,-6.299449207,-7.452620044,Projection
0112043,11,2043,6464.805743,18.9459986,52.6590514,50.93019705,17.21714425,1.728854349,Projection
0132043,13,2043,425825.1294,3354.254321,4111.41618,3868.13491,3110.973052,243.2812699,Projection
0142043,14,2043,96912.21339,-156.8154545,760.8427334,758.6207041,-159.0374838,2.222029284,Projection
0152043,15,2043,25827.46625,187.0165185,210.2828291,304.9085531,281.6422425,-94.62572399,Projection
0172043,17,2043,1716.956149,-10.7759046,27.51758082,18.66313497,-19.63035045,8.854445846,Projection
0192043,19,2043,11668.2843,108.325763,118.8499794,105.7392982,95.21508185,13.11068115,Projection
0212043,21,2043,8807.754784,29.01348592,122.0692625,79.77078158,-13.28499498,42.29848091,Projection
0232043,23,2043,3858.160954,8.462328989,33.7303904,45.13000934,19.86194794,-11.39961895,Projection
0252043,25,2043,7189.659441,77.75624076,73.58208951,39.26093246,43.43508371,34.32115705,Projection
0272043,27,2043,5626.495327,39.93657869,44.43807041,83.96351364,79.46202191,-39.52544322,Projection
0292043,29,2043,39257.66597,423.4939425,360.2291243,546.2072144,609.4720326,-185.9780901,Projection
0312043,31,2043,936244.1481,3418.875767,9775.482384,6837.561418,480.9548022,2937.920965,Projection
0332043,33,2043,2451.659033,20.9469756,33.24589649,17.26088959,4.96196871,15.98500689,Projection
0352043,35,2043,470557.0355,2755.238106,4333.562983,4065.186393,2486.861516,268.3765901,Projection
0372043,37,2043,86614.91501,1184.879412,963.2052265,578.342065,800.0162506,384.8631615,Projection
0392043,39,2043,59099.91994,1069.648312,578.8517014,410.2004768,900.9970875,168.6512246,Projection
0412043,41,2043,1003708.847,10637.79565,12473.96239,7366.904489,5530.73775,5107.057896,Projection
0432043,43,2043,53882.15667,346.0897286,471.256412,585.6271639,460.4604805,-114.3707519,Projection
0452043,45,2043,96016.88097,1388.797561,1334.041599,748.1192923,802.8752538,585.9223069,Projection
0472043,47,2043,6528.933815,15.44583786,59.25148364,64.9716512,21.16600542,-5.720167559,Projection
0492043,49,2043,24774.63322,386.145665,224.8765585,248.2603362,409.5294427,-23.38377771,Projection
0512043,51,2043,21729.26157,150.9271258,196.2076212,130.8214093,85.54091395,65.38621184,Projection
0532043,53,2043,1426.947842,24.73710437,22.5588775,8.226030105,10.40425698,14.3328474,Projection
0552043,55,2043,6180.326987,-34.25181425,50.36921778,106.5821887,21.96115668,-56.21297093,Projection
0572043,57,2043,1292.008135,-2.596108891,15.4072638,13.06163803,-4.941734662,2.34562577,Projection
0592043,59,2043,685701.8486,1753.443319,6582.966251,7420.638937,2591.116005,-837.6726865,Projection
0612043,61,2043,1215.613393,-4.26687244,13.75288324,14.64662431,-3.373131365,-0.893741074,Projection
0632043,63,2043,9047.748887,71.25952842,158.5034935,73.40937754,-13.8345875,85.09411591,Projection
0652043,65,2043,9534.682387,55.05334141,114.1520129,55.15496158,-3.943709882,58.99705129,Projection
0672043,67,2043,87377.02367,997.5540368,909.4033559,854.4244764,942.5751573,54.97887951,Projection
0692043,69,2043,502628.7317,5972.133227,5136.600742,4295.037064,5130.569549,841.5636779,Projection
0712043,71,2043,13475.06787,-38.2407637,113.0668357,194.5516715,43.24407203,-81.48483574,Projection
0732043,73,2043,7867.622734,89.50509757,85.14960576,52.22424586,56.57973766,32.92535991,Projection
0752043,75,2043,28172.96895,197.3820336,269.9013636,278.2554073,205.7360773,-8.354043662,Projection
0772043,77,2043,221559.2897,2956.920725,2381.181898,2322.598872,2898.337699,58.58302618,Projection
0792043,79,2043,913.2167951,5.587126081,10.66011162,10.73831808,5.665332539,-0.078206458,Projection
0812043,81,2043,13681.20774,22.32320713,217.4439771,102.3160171,-92.80475292,115.12796,Projection
0832043,83,2043,42897.24431,599.6902703,591.6661543,401.8816082,409.9057242,189.7845461,Projection
0852043,85,2043,67442.93572,1026.706327,746.2176236,795.826416,1076.31512,-49.60879239,Projection
0872043,87,2043,38962.53052,523.7947975,632.2439764,332.3847175,223.9355386,299.8592589,Projection
0892043,89,2043,16048.11881,-107.9932628,137.0052947,180.7117861,-64.28677143,-43.70649137,Projection
0912043,91,2043,5369.928087,23.51425435,51.54515167,49.72210414,21.69120682,1.823047535,Projection
0932043,93,2043,24002.67668,0.367373838,198.6742178,259.8383838,61.53153978,-61.16416594,Projection
0952043,95,2043,4329.146381,2.826224796,63.50240593,42.51597221,-18.16020893,20.98643372,Projection
0972043,97,2043,22268.62224,136.1849308,206.4917335,205.9580304,135.6512277,0.53370308,Projection
0992043,99,2043,11582.98937,-19.91963302,141.828734,112.8145861,-48.93378092,29.01414791,Projection
1012043,101,2043,214132.4006,1526.466801,2181.075165,2315.910174,1661.30181,-134.835009,Projection
1032043,103,2043,7175.103227,30.28657264,89.68088975,53.80124978,-5.59306733,35.87963997,Projection
1052043,105,2043,11527.59292,9.80128085,129.9510095,120.5629819,0.413253238,9.388027612,Projection
1072043,107,2043,41770.12861,619.5463539,453.150382,250.8447857,417.2407576,202.3055963,Projection
1092043,109,2043,6650.800981,-0.181232029,82.26469531,72.22509737,-10.22082997,10.03959794,Projection
1112043,111,2043,762.4721254,0.291468263,7.33752481,6.57719338,-0.468863166,0.76033143,Projection
1132043,113,2043,15422.21977,275.3348251,158.9482343,81.72797454,198.1145653,77.22025977,Projection
1152043,115,2043,2304.500259,2.70262733,25.65031106,27.09459086,4.14690713,-1.4442798,Projection
1172043,117,2043,47689.75073,602.3413988,567.8407342,281.6079817,316.1086463,286.2327525,Projection
1192043,119,2043,31910.00893,188.7821323,326.8671953,332.9551406,194.8700776,-6.087945301,Projection
1212043,121,2043,4911.692694,-18.77865938,47.91881947,50.49507111,-16.20240774,-2.576251636,Projection
1232043,123,2043,636682.6556,13761.90716,8395.155866,3739.283013,9106.034312,4655.872853,Projection
1252043,125,2043,11202.25979,30.60236379,161.199432,97.9571097,-32.63995856,63.24232235,Projection
0012044,1,2044,820623.7618,11600.85298,10234.06807,5169.81477,6536.599677,5064.253299,Projection
0032044,3,2044,21769.46872,198.552203,299.1894939,181.9008718,81.26358094,117.2886221,Projection
0052044,5,2044,891342.3571,2251.269563,10162.14083,7118.574773,-792.2964957,3043.566059,Projection
0072044,7,2044,23773.70597,473.9557967,242.5224698,306.3545381,537.787865,-63.83206825,Projection
0092044,9,2044,3022.368382,-13.21198184,29.48462959,36.87260212,-5.824009312,-7.387972525,Projection
0112044,11,2044,6484.026165,19.22042246,52.99179392,50.63025337,16.85888191,2.361540547,Projection
0132044,13,2044,429108.7798,3283.650407,4099.793284,3918.956386,3102.813509,180.8368984,Projection
0142044,14,2044,96740.44381,-171.7695795,759.8740145,766.6825838,-164.9610102,-6.808569329,Projection
0152044,15,2044,26013.62467,186.1584152,211.5831481,305.0114311,279.5866982,-93.42828298,Projection
0172044,17,2044,1706.068963,-10.88718589,27.3566442,18.59904119,-19.6447889,8.757603014,Projection
0192044,19,2044,11777.48335,109.1990533,120.0933801,105.4097071,94.51538024,14.68367307,Projection
0212044,21,2044,8835.74953,27.99474626,121.9093,79.61725023,-14.29730346,42.29204972,Projection
0232044,23,2044,3867.230956,9.07000158,33.80222714,44.54400885,19.81178329,-10.74178171,Projection
0252044,25,2044,7267.869379,78.20993773,74.86618436,39.31085001,42.65460338,35.55533435,Projection
0272044,27,2044,5666.730483,40.23515593,44.879453,82.94123025,78.29693318,-38.06177725,Projection
0292044,29,2044,39677.31676,419.65079,362.9608635,550.5241649,607.2140913,-187.5633013,Projection
0312044,31,2044,939364.9695,3120.821395,9684.569262,6955.075783,391.3279155,2729.49348,Projection
0332044,33,2044,2472.452316,20.79328287,33.33968034,17.0239677,4.477570228,16.31571264,Projection
0352044,35,2044,473025.5645,2468.529024,4286.382367,4148.624662,2330.771318,137.757705,Projection
0372044,37,2044,87779.90952,1164.994514,964.4016294,589.1496008,789.7424854,375.2520286,Projection
0392044,39,2044,60154.70779,1054.787849,586.8014722,416.7891686,884.7755452,170.0123036,Projection
0412044,41,2044,1014250.056,10541.20942,12542.30695,7460.797838,5459.700308,5081.509117,Projection
0432044,43,2044,54230.37689,348.2202197,474.4207857,583.6291283,457.4285622,-109.2083426,Projection
0452044,45,2044,97404.23454,1387.353578,1351.521275,762.8146977,798.6470007,588.7065772,Projection
0472044,47,2044,6543.965123,15.03130826,58.86263314,65.00541061,21.17408573,-6.142777463,Projection
0492044,49,2044,25157.79149,383.1582763,227.0823558,251.9798098,408.0557304,-24.89745404,Projection
0512044,51,2044,21877.70693,148.4453572,196.7408507,131.4889913,83.19349783,65.25185941,Projection
0532044,53,2044,1451.803252,24.85540979,22.77280089,8.131177091,10.21378599,14.6416238,Projection
0552044,55,2044,6147.06998,-33.25700689,50.23474994,104.9354291,21.4436723,-54.70067919,Projection
0572044,57,2044,1289.444834,-2.563300483,15.39147119,12.89752811,-5.057243565,2.493943082,Projection
0592044,59,2044,687162.8642,1461.015576,6589.382879,7495.089457,2366.722155,-905.7065781,Projection
0612044,61,2044,1211.757334,-3.856058761,13.71161405,14.48187022,-3.085802589,-0.770256172,Projection
0632044,63,2044,9119.90358,72.15469268,160.4690453,73.34753549,-14.96681711,87.12150979,Projection
0652044,65,2044,9587.023422,52.34103477,114.0262099,55.29184569,-6.393329418,58.73436419,Projection
0672044,67,2044,88360.72895,983.7052799,913.3760644,868.785821,939.1150365,44.59024335,Projection
0692044,69,2044,508560.4816,5931.749956,5180.553576,4348.806958,5100.003338,831.7466179,Projection
0712044,71,2044,13437.9664,-37.10146035,112.9138569,193.2704986,43.2551814,-80.35664175,Projection
0732044,73,2044,7956.812514,89.18978021,85.88001158,52.46808383,55.77785246,33.41192775,Projection
0752044,75,2044,28368.82141,195.8524644,271.3780071,280.6480156,205.1224729,-9.270008505,Projection
0772044,77,2044,224487.6852,2928.395502,2392.218772,2355.951029,2892.127759,36.26774315,Projection
0792044,79,2044,919.07675,5.859954973,10.76885684,10.57515727,5.666255402,0.193699571,Projection
0812044,81,2044,13704.49637,23.28863019,218.7660024,102.1787375,-93.29863472,116.5872649,Projection
0832044,83,2044,43496.72407,599.4797653,599.5702671,403.6992408,403.608739,195.8710263,Projection
0852044,85,2044,68459.74351,1016.807791,754.2621992,806.7978193,1069.343411,-52.53562017,Projection
0872044,87,2044,39489.57799,527.047463,640.6547944,336.2537975,222.6464661,304.4009969,Projection
0892044,89,2044,15941.11342,-107.0053918,134.7504768,179.9636612,-61.79220735,-45.21318447,Projection
0912044,91,2044,5394.66683,24.73874314,52.03479419,48.82253077,21.52647972,3.212263418,Projection
0932044,93,2044,23999.16041,-3.516268542,197.3926338,260.8866329,59.9777305,-63.49399904,Projection
0952044,95,2044,4333.036698,3.890317219,64.05639644,42.33954755,-17.82653167,21.71684889,Projection
0972044,97,2044,22404.21614,135.5938989,205.5782046,205.8671452,135.8828395,-0.288940592,Projection
0992044,99,2044,11563.50593,-19.48344323,141.1216119,112.6757839,-47.92927127,28.44582804,Projection
1012044,101,2044,215628.8821,1496.481523,2183.990265,2340.327846,1652.819104,-156.3375811,Projection
1032044,103,2044,7205.012824,29.90959689,89.96271229,53.85487542,-6.198239978,36.10783687,Projection
1052044,105,2044,11538.05636,10.46343706,129.8431675,119.9283832,0.54865277,9.914784288,Projection
1072044,107,2044,42386.3022,616.1735935,459.1181571,252.6475869,409.7030233,206.4705702,Projection
